CustomerID,Age Group,Gender,ItemPurchased,Category,PurchaseAmount,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,PromoCodeUsed,PreviousPurchases,PaymentMethod,DiscountValue
3327,40 - 49,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,10,Debit Card,
3328,40 - 49,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Express,No,0,Debit Card,0
3329,40 - 49,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,0,Cash,
3330,30 - 39,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,No,1,Debit Card,
3331,30 - 39,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,0,Bank Transfer,
3332,50 - 59,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,Yes,0,Cash,20
3333,20 - 29,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,0,Debit,0
3334,50 - 59,Male,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,0,Credit,0
3335,60 - 70,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,0,Credit Card,0
3336,40 - 49,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,0,Bank Transfer,
3337,30 - 39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4,No,Free Shipping,No,0,Debit Card,
3338,20 - 29,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,Yes,45,Bank Transfer,20
3339,20 - 29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,Yes,0,Credit Card,10
3340,20 - 29,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,Yes,0,Cash,20
3341,40 - 49,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,47,Credit Card,0
3342,50 - 59,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,0,Credit Card,0
3343,60 - 70,Male,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,0,Credit Card,
3344,20 - 29,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,Yes,0,Cash,10
3345,60 - 70,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,0,Cash,0
3346,20 - 29,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4,No,2-Day Shipping,No,0,Debit Card,
3347,30 - 39,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,Express,No,30,Debit Card,0
3348,20 - 29,,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Standard,No,0,Debit,
3349,20 - 29,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,0,Cash,0
3350,30 - 39,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,Yes,0,Cash,10
3351,40 - 49,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,0,Cash,0
3352,40 - 49,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,0,Bank Transfer,
3353,50 - 59,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,0,Bank Transfer,
3354,30 - 39,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Free Shipping,Yes,0,Credit Card,10
3355,40 - 49,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,0,Cash,
3356,40 - 49,,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,Yes,0,Bank Transfer,10
3357,30 - 39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,0,Cash,0
3358,40 - 49,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,0,Credit Card,0
3359,50 - 59,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,0,Cash,0
3360,40 - 49,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,Yes,0,Debit Card,10
3361,20 - 29,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,0,Cash,
3362,40 - 49,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,47,Credit Card,
3363,50 - 59,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3,No,Next Day Air,No,0,Debit Card,0
3364,50 - 59,Male,Sweater,Clothing,23,California,M,Turquoise,Winter,3,No,Next Day Air,No,0,Bank Transfer,0
3365,50 - 59,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,7,Credit Card,
3366,40 - 49,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,No,0,Credit Card,
3367,30 - 39,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,Yes,0,Debit Card,10
3368,40 - 49,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,6,Debit Card,
3369,30 - 39,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,No,29,Bank Transfer,
3370,40 - 49,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,42,Cash,0
3371,30 - 39,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,0,Cash,0
3372,40 - 49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4,No,Next Day Air,No,0,Credit,0
3373,50 - 59,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,14,Credit Card,
3374,0 - 9,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,0,Debit Card,0
3375,20 - 29,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,Yes,0,Debit Card,10
3376,50 - 59,,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,Yes,0,Credit Card,10
3377,0 - 9,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,Yes,0,Cash,10
3378,30 - 39,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,Yes,0,Cash,50
3379,0 - 9,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,0,Cash,0
3380,60 - 70,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5,No,Store Pickup,No,40,Cash,
3381,40 - 49,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,0,Cash,0
3382,50 - 59,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,0,Credit Card,0
3383,30 - 39,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,2,Bank Transfer,0
3384,20 - 29,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,Yes,39,Debit Card,10
3385,30 - 39,,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,Yes,9,Debit Card,10
3386,60 - 70,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,0,Credit Card,
3387,30 - 39,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,0,Cash,
3388,50 - 59,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,0,Credit Card,
3389,30 - 39,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,Yes,21,Credit Card,10
3390,30 - 39,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,0,Debit Card,0
3391,30 - 39,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3,No,Next Day Air,Yes,0,Cash,10
3392,0 - 9,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,Yes,0,Debit Card,10
3393,50 - 59,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,6,Debit Card,0
3394,60 - 70,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,0,Debit Card,0
3395,30 - 39,Male,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,9,Cash,
3396,40 - 49,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,0,Debit Card,0
3397,20 - 29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5,No,Next Day Air,No,0,Cash,0
3398,10 - 19,Male,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,13,Bank Transfer,
3399,50 - 59,,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,Yes,0,Cash,10
3400,40 - 49,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,0,Debit Card,0
3401,30 - 39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,Yes,0,Debit Card,10
3402,40 - 49,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,0,Credit Card,
3403,20 - 29,Male,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,Yes,0,Credit,20
3404,0 - 9,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,No,0,Cash,0
3405,0 - 9,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,0,Credit Card,
3406,20 - 29,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,0,Bank Transfer,0
3407,50 - 59,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4,No,Store Pickup,No,24,Debit Card,0
3408,40 - 49,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,Yes,0,Cash,10
3409,40 - 49,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,0,Bank Transfer,0
3410,20 - 29,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,3,Credit Card,0
3411,50 - 59,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,Yes,38,Bank Transfer,10
3412,20 - 29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,0,Cash,0
3413,60 - 70,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,31,Debit Card,
3414,30 - 39,,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,No,16,Cash,0
3415,0 - 9,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,0,Bank Transfer,
3416,30 - 39,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3,No,2-Day Shipping,No,15,Bank Transfer,0
3417,0 - 9,Male,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,0,Bank Transfer,
3418,50 - 59,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,22,Debit Card,
3419,50 - 59,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,0,Debit Card,
3420,20 - 29,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,Yes,0,Debit Card,10
3421,10 - 19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,Yes,0,Cash,10
3422,50 - 59,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,0,Cash,
3423,10 - 19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,No,0,Debit Card,0
3424,30 - 39,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,0,Cash,
3425,30 - 39,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,0,Credit Card,
3426,30 - 39,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,Yes,3,Debit Card,20
3427,40 - 49,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,0,Credit Card,0
3428,30 - 39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,0,Cash,
3429,30 - 39,Male,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,0,Debit Card,
3430,20 - 29,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,0,Debit Card,
3431,60 - 70,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,0,Bank Transfer,
3432,40 - 49,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,Yes,20,Debit Card,10
3433,30 - 39,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,Yes,0,Cash,10
3434,60 - 70,Male,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,Yes,0,Cash,10
3435,30 - 39,,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,0,Debit Card,0
3436,60 - 70,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,0,Debit Card,
3437,50 - 59,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,0,Bank Transfer,
3438,20 - 29,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,50,Cash,
3439,20 - 29,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3,No,Store Pickup,No,0,Credit Card,
3440,40 - 49,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,0,Debit Card,
3441,40 - 49,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,0,Credit,0
3442,60 - 70,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,Yes,0,Credit Card,50
3443,20 - 29,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,0,Debit,0
3444,40 - 49,,Dress,Clothing,24,Tennessee,L,Silver,Summer,5,No,Free Shipping,No,0,Cash,
3445,50 - 59,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,12,Bank Transfer,0
3446,40 - 49,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,0,Debit Card,0
3447,50 - 59,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5,No,2-Day Shipping,No,20,Cash,0
3448,60 - 70,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,Yes,0,Bank Transfer,10
3449,0 - 9,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,0,Bank Transfer,
3450,0 - 9,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,35,Cash,0
3451,20 - 29,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,0,Debit,
3452,30 - 39,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3,No,Free Shipping,No,13,Credit Card,
3453,20 - 29,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,3,Debit Card,
3454,30 - 39,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,0,Debit Card,
3455,50 - 59,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,15,Debit,0
3456,40 - 49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,13,Debit Card,0
3457,40 - 49,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,0,Debit Card,0
3458,60 - 70,Male,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3,No,Express,No,0,Cash,0
3459,60 - 70,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,0,Debit Card,0
3460,60 - 70,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,0,Credit,0
3461,40 - 49,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Express,No,0,Bank Transfer,
3462,50 - 59,Male,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,0,Cash,0
3463,40 - 49,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,0,Credit Card,
3464,20 - 29,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,Yes,0,Debit,10
3465,30 - 39,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,0,Credit,0
3466,10 - 19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,Yes,0,Debit Card,20
3467,40 - 49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,0,Bank Transfer,
3468,10 - 19,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5,No,Next Day Air,No,0,Credit Card,
3469,30 - 39,Male,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,0,Debit Card,0
3470,30 - 39,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,0,Cash,
3471,0 - 9,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,0,Cash,0
3472,40 - 49,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,31,Cash,
3473,30 - 39,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4,No,Free Shipping,Yes,0,Debit Card,10
3474,60 - 70,,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,0,Cash,0
3475,40 - 49,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,0,Debit Card,0
3476,40 - 49,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,0,Cash,0
3477,60 - 70,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,0,Cash,0
3478,50 - 59,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,38,Debit Card,0
3479,30 - 39,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,0,Debit,0
3480,40 - 49,Male,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,0,Cash,
3481,20 - 29,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,0,Debit,0
3482,50 - 59,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,0,Debit Card,
3483,60 - 70,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,0,Debit Card,0
3484,10 - 19,Female,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,No,Express,Yes,21,Credit Card,10
3485,40 - 49,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,Yes,0,Credit Card,10
3486,50 - 59,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,0,Debit Card,
3487,50 - 59,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,Yes,0,Cash,10
3488,20 - 29,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,0,Bank Transfer,0
3489,60 - 70,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,0,Cash,
3490,40 - 49,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,0,Debit,
3491,60 - 70,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,0,Credit Card,
3492,20 - 29,Female,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,No,Express,No,0,Cash,
3493,40 - 49,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,48,Bank Transfer,0
3494,40 - 49,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,0,Credit Card,0
3495,60 - 70,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,41,Cash,0
3496,20 - 29,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,14,Cash,
3497,0 - 9,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4,No,Free Shipping,Yes,0,Credit,10
3498,30 - 39,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,16,Debit Card,0
3499,40 - 49,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,0,Bank Transfer,
3500,20 - 29,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3,No,Next Day Air,No,0,Credit,0
3501,30 - 39,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,0,Debit Card,
3502,50 - 59,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,43,Bank Transfer,0
3503,30 - 39,Male,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,0,Bank Transfer,0
3504,30 - 39,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,0,Cash,0
3505,60 - 70,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4,No,Next Day Air,Yes,0,Debit Card,10
3506,0 - 9,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,Yes,0,Bank Transfer,10
3507,10 - 19,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,Yes,0,Cash,10
3508,40 - 49,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,0,Credit Card,0
3509,50 - 59,Male,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,0,Bank Transfer,0
3510,50 - 59,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,0,Debit Card,
3511,40 - 49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,14,Debit Card,0
3512,0 - 9,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,Yes,21,Credit Card,10
3513,30 - 39,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,Yes,0,Debit Card,10
3514,30 - 39,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,0,Credit Card,
3515,20 - 29,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,0,Cash,
3516,0 - 9,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,4,No,Next Day Air,No,0,Debit Card,
3517,30 - 39,Female,Boots,Footwear,56,South Carolina,S,White,Summer,4,No,Free Shipping,No,38,Cash,0
3518,20 - 29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,0,Debit Card,0
3519,50 - 59,,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,Yes,30,Cash,10
3520,30 - 39,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,0,Bank Transfer,0
3521,40 - 49,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,No,Express,No,0,Bank Transfer,0
3522,50 - 59,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,0,Debit Card,0
3523,20 - 29,Male,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,0,Cash,0
3524,40 - 49,Male,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,0,Cash,0
3525,60 - 70,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,30,Credit Card,0
3526,40 - 49,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,No,Standard,No,0,Bank Transfer,
3527,20 - 29,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,0,Credit,0
3528,20 - 29,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,Yes,0,Cash,10
3529,30 - 39,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,No,Free Shipping,Yes,0,Cash,10
3530,50 - 59,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,Yes,0,Bank Transfer,10
3531,60 - 70,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,0,Cash,0
3532,0 - 9,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,0,Cash,
3533,60 - 70,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,0,Credit Card,0
3534,50 - 59,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,30,Debit Card,
3535,60 - 70,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Express,No,7,Cash,0
3536,60 - 70,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,5,No,Express,Yes,0,Debit Card,10
3537,50 - 59,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,No,Express,No,10,Debit Card,0
3538,50 - 59,Female,Handbag,Accessories,92,Georgia,M,Gray,Spring,3.5,No,Standard,No,0,Credit Card,
3539,50 - 59,Female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,No,Store Pickup,Yes,0,Debit Card,10
3540,20 - 29,Female,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,No,Express,Yes,0,Credit Card,10
3541,20 - 29,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,Yes,5,Bank Transfer,10
3542,50 - 59,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,4,No,Next Day Air,No,0,Cash,0
3543,60 - 70,Female,Coat,Outerwear,28,Idaho,S,Olive,Spring,4.2,No,Express,No,0,Debit Card,0
3544,50 - 59,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,No,Standard,Yes,18,Debit,10
3545,60 - 70,Female,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,42,Cash,0
